TF	High	Low	log2FC_High_vs_Low	diff_High_minus_Low	Regulation
HSF5	1.48664775751673e-05	1.68996774041487e-05	-0.184931680380469	-2.03319982898139e-06	Higher in Low / Lower in High
ZNF671	0.000189219616682946	0.000215232217606678	-0.185832292752995	-2.60126009237318e-05	Higher in Low / Lower in High
TFAP4	0.00250589575499655	0.00285168537134192	-0.186488409974476	-0.00034578961634537	Higher in Low / Lower in High
ZNF12	0.00159781876466408	0.00181854062869432	-0.18667736959804	-0.000220721864030242	Higher in Low / Lower in High
FOXP4	0.000233211858655977	0.000265555951125856	-0.187374634921622	-3.2344092469879e-05	Higher in Low / Lower in High
MXD1	0.000339904473482702	0.000387109703025177	-0.187613068612416	-4.72052295424746e-05	Higher in Low / Lower in High
ZNF547	0.000143106977701667	0.000163079631487284	-0.188482460775098	-1.99726537856174e-05	Higher in Low / Lower in High
ARNT	0.000301324806735607	0.000343647529365297	-0.189610079750895	-4.23227226296899e-05	Higher in Low / Lower in High
SMAD5	0.00175276433723744	0.00199924131552112	-0.189820575029177	-0.000246476978283688	Higher in Low / Lower in High
PAX4	0.000171407667877946	0.000195573617105929	-0.190280010271527	-2.41659492279831e-05	Higher in Low / Lower in High
ARGFX	1.64719852029229e-05	1.8807282600365e-05	-0.191275887252541	-2.33529739744214e-06	Higher in Low / Lower in High
ZNF267	0.00384574927556775	0.00440066707508084	-0.194457517574367	-0.000554917799513095	Higher in Low / Lower in High
ZNF324	0.00101271574723654	0.00115965885042256	-0.195471146242367	-0.000146943103186027	Higher in Low / Lower in High
USF1	0.00100550690411905	0.00115255059282144	-0.196907075193174	-0.000147043688702388	Higher in Low / Lower in High
FOXA1	0.000639606357392105	0.00073315474600055	-0.196933430836448	-9.35483886084454e-05	Higher in Low / Lower in High
CCDC169-SOHLH2	1.50607852739092e-05	1.72660687902221e-05	-0.197141423493787	-2.20528351631287e-06	Higher in Low / Lower in High
E2F1	0.00348834694805974	0.00400245088370792	-0.198340156938913	-0.000514103935648182	Higher in Low / Lower in High
ZSCAN10	0.000277724309542393	0.000318738590737185	-0.198720171201646	-4.10142811947923e-05	Higher in Low / Lower in High
STAT2	0.000641505009453472	0.000737718358626952	-0.201609577994752	-9.62133491734797e-05	Higher in Low / Lower in High
FOXD4L1	1.30300526326376e-05	1.49879835413023e-05	-0.201961940715063	-1.95793090866466e-06	Higher in Low / Lower in High
HIVEP1	0.000320115768919362	0.000368300271078896	-0.202288654271897	-4.81845021595346e-05	Higher in Low / Lower in High
NFYA	0.00324858319602881	0.00373772150254731	-0.202348419142021	-0.000489138306518497	Higher in Low / Lower in High
NR3C1	0.000695464355866118	0.000801305022508319	-0.204374916753833	-0.000105840666642201	Higher in Low / Lower in High
FOXB2	4.28072961492669e-05	4.94081598478025e-05	-0.206892161941343	-6.60086369853555e-06	Higher in Low / Lower in High
USF2	0.000824068079247075	0.000951305880523443	-0.207145744242085	-0.000127237801276368	Higher in Low / Lower in High
ZNF816	0.0013446330081299	0.00155280743434819	-0.207666445482564	-0.000208174426218292	Higher in Low / Lower in High
ZNF735	0.000192146997170835	0.000221962675014061	-0.208106563719652	-2.98156778432262e-05	Higher in Low / Lower in High
CENPBD1	6.58562322983272e-06	7.61137188464848e-06	-0.208833582124506	-1.02574865481576e-06	Higher in Low / Lower in High
NKX3-2	0.000174481051203004	0.000201722763135941	-0.209303413490789	-2.72417119329366e-05	Higher in Low / Lower in High
HSF4	0.000107845045963405	0.000124724010406227	-0.209779136133473	-1.68789644428218e-05	Higher in Low / Lower in High
FIGLA	0.000128053823764615	0.000148535897707008	-0.214061150664438	-2.04820739423929e-05	Higher in Low / Lower in High
ZNF200	0.00135012863581961	0.00156784480971366	-0.215685880052079	-0.000217716173894044	Higher in Low / Lower in High
FOXI2	6.55406155790036e-05	7.62741443325855e-05	-0.218804557313956	-1.07335287535819e-05	Higher in Low / Lower in High
MTF1	0.000822600961819616	0.00096028031793097	-0.223262824340071	-0.000137679356111354	Higher in Low / Lower in High
UBP1	0.00185530900215674	0.00217796560179946	-0.231321669118165	-0.000322656599642715	Higher in Low / Lower in High
NR1H2	0.000229445895748738	0.000269496793704212	-0.23211401486212	-4.00508979554739e-05	Higher in Low / Lower in High
ZNF202	0.00278721008810811	0.00327474555524165	-0.232561056412333	-0.000487535467133536	Higher in Low / Lower in High
ZNF454	0.0003123125381215	0.000367029189144417	-0.232904244541962	-5.47166510229174e-05	Higher in Low / Lower in High
ZNF595	0.000682876421510208	0.000804203826853216	-0.235936648320656	-0.000121327405343008	Higher in Low / Lower in High
ZNF594	0.000639800399697631	0.000753996407407672	-0.236935721562787	-0.000114196007710041	Higher in Low / Lower in High
ZNF675	0.000332701056767968	0.000392259345972492	-0.237581306717906	-5.95582892045244e-05	Higher in Low / Lower in High
PRDM9	0.000773621705712532	0.000912133553951255	-0.237616776461296	-0.000138511848238723	Higher in Low / Lower in High
CEBPA	0.00038227568369639	0.000450996080308759	-0.238501403084204	-6.87203966123692e-05	Higher in Low / Lower in High
ZNF2	0.00109943415251536	0.00130180823685673	-0.243755726590771	-0.000202374084341371	Higher in Low / Lower in High
ZNF585A	0.000164699133783156	0.000195080684796714	-0.244237838014877	-3.03815510135581e-05	Higher in Low / Lower in High
ZBTB18	0.00072575457290813	0.000859869721476738	-0.24463630604867	-0.000134115148568608	Higher in Low / Lower in High
ZNF605	0.000442836277038116	0.000524737853200903	-0.244823402909461	-8.19015761627869e-05	Higher in Low / Lower in High
NR1D1	0.000859636564703496	0.00101874351392251	-0.244992093572867	-0.000159106949219017	Higher in Low / Lower in High
FEZF2	4.54583153784714e-05	5.38988072311193e-05	-0.245708628924247	-8.44049185264785e-06	Higher in Low / Lower in High
FOXD4	1.52406740816874e-05	1.80794653162684e-05	-0.2464238122775	-2.83879123458092e-06	Higher in Low / Lower in High
DUX1_HUMAN	7.63914462181246e-06	9.06474067363755e-06	-0.246851673150976	-1.42559605182509e-06	Higher in Low / Lower in High
IRF7	0.000341024600173834	0.000405016156485586	-0.248103579451905	-6.39915563117517e-05	Higher in Low / Lower in High
AHR	0.000329940640534699	0.000393406832622067	-0.253815450541381	-6.34661920873688e-05	Higher in Low / Lower in High
RBPJL	6.9768426841658e-05	8.32411194113303e-05	-0.254721727910471	-1.34726925696723e-05	Higher in Low / Lower in High
ZNF780A	0.00125633510392431	0.00149901640439884	-0.254794825314397	-0.000242681300474535	Higher in Low / Lower in High
POU5F1	0.000359766330986711	0.000429850094735748	-0.256773381717578	-7.00837637490374e-05	Higher in Low / Lower in High
ZFHX3	4.65489209287066e-05	5.56375775210343e-05	-0.257311375116808	-9.08865659232769e-06	Higher in Low / Lower in High
FOXO1	0.00063544432611804	0.000759550857885712	-0.257380800269012	-0.000124106531767672	Higher in Low / Lower in High
NEUROD4	1.67927271633109e-05	2.00748023763254e-05	-0.257547835736387	-3.28207521301454e-06	Higher in Low / Lower in High
ZNF641	0.000420686626035988	0.000503196681092529	-0.258376396102278	-8.25100550565409e-05	Higher in Low / Lower in High
HINFP	0.000626349371347436	0.000749353901970532	-0.258679589884921	-0.000123004530623096	Higher in Low / Lower in High
ZNF524	0.000616166937164396	0.000737631336589801	-0.259578637095864	-0.000121464399425405	Higher in Low / Lower in High
IRX1	2.64884195152454e-05	3.17269329738564e-05	-0.260345399152938	-5.23851345861093e-06	Higher in Low / Lower in High
ZIC3	0.000322020210031794	0.000386400696722925	-0.262946385951023	-6.43804866911302e-05	Higher in Low / Lower in High
POU4F2	4.74659604523185e-05	5.69621772743735e-05	-0.263110509281716	-9.49621682205493e-06	Higher in Low / Lower in High
CTCF	0.0164512899491837	0.0197831811500986	-0.26607371927473	-0.00333189120091492	Higher in Low / Lower in High
ZBTB33	0.00367042823404485	0.00441586841776984	-0.266748783132174	-0.000745440183724988	Higher in Low / Lower in High
THAP1	0.000578311995618287	0.000696045634285684	-0.267333825756563	-0.000117733638667397	Higher in Low / Lower in High
ZNF764	0.000195340461795649	0.000235170354908498	-0.267715270939266	-3.98298931128491e-05	Higher in Low / Lower in High
FOXP1	0.000241126311636977	0.000290449097635149	-0.268496160091944	-4.93227859981721e-05	Higher in Low / Lower in High
ZNF76	0.0025706027178877	0.00309751565081496	-0.269004900914032	-0.000526912932927264	Higher in Low / Lower in High
ZNF236	4.9162001606936e-05	5.92458355662658e-05	-0.269169594465188	-1.00838339593299e-05	Higher in Low / Lower in High
TBX2	0.000326281015181677	0.000393220151503558	-0.269222136682241	-6.69391363218809e-05	Higher in Low / Lower in High
YBX1	0.0027729238426428	0.00334563393238885	-0.270871596618824	-0.00057271008974605	Higher in Low / Lower in High
PPARG	0.000584025935786485	0.000704735940842781	-0.271050311044721	-0.000120710005056296	Higher in Low / Lower in High
ZNF222	0.000248411584889007	0.000299833892200153	-0.271430913767395	-5.14223073111461e-05	Higher in Low / Lower in High
FOXB1	6.76031573404653e-05	8.17020286087662e-05	-0.273280903975583	-1.40988712683008e-05	Higher in Low / Lower in High
INSM1	0.000123399077088334	0.000149235117156377	-0.274255255410795	-2.58360400680429e-05	Higher in Low / Lower in High
NAIF1	3.39136920986044e-05	4.10668644578171e-05	-0.276106202213816	-7.15317235921272e-06	Higher in Low / Lower in High
ZNF460	0.00259835757098724	0.00314723391591844	-0.276484420398199	-0.000548876344931192	Higher in Low / Lower in High
HSFX2	7.37162680178341e-06	8.94009444530768e-06	-0.278303604448599	-1.56846764352427e-06	Higher in Low / Lower in High
MBNL2	0.00038900841169097	0.000471996273448969	-0.27897405237411	-8.29878617579987e-05	Higher in Low / Lower in High
POU4F3	7.26236817354285e-05	8.81976630996325e-05	-0.280300008647442	-1.5573981364204e-05	Higher in Low / Lower in High
ZBTB43	0.000281293623743918	0.00034164183959954	-0.280407726088411	-6.03482158556215e-05	Higher in Low / Lower in High
CEBPZ	0.000518854700510433	0.000630546505621958	-0.281272145992027	-0.000111691805111525	Higher in Low / Lower in High
LMX1A	1.24511569584674e-05	1.51364692600555e-05	-0.281746861880742	-2.68531230158807e-06	Higher in Low / Lower in High
SMAD1	0.000897294903604073	0.00109458129343428	-0.286724954814246	-0.000197286389830212	Higher in Low / Lower in High
RELB	0.000656899263515172	0.000801729560232511	-0.287443480474513	-0.000144830296717339	Higher in Low / Lower in High
MYOD1	0.000269430116944378	0.000328947781061567	-0.287947359578841	-5.9517664117189e-05	Higher in Low / Lower in High
PRRX1	0.000119070120708612	0.000146109969322544	-0.295242963994762	-2.70398486139319e-05	Higher in Low / Lower in High
ZNF774	0.00138641945349998	0.00170223556124527	-0.296066873781297	-0.000315816107745288	Higher in Low / Lower in High
FOXD4L3	1.09887868071642e-05	1.35011418333465e-05	-0.29704686506749	-2.51235502618234e-06	Higher in Low / Lower in High
TBX3	0.000844234185057659	0.00103743686037533	-0.297308349436233	-0.000193202675317676	Higher in Low / Lower in High
XPA	0.000674819988397988	0.000829266571945182	-0.297333190719545	-0.000154446583547195	Higher in Low / Lower in High
NR2C2	0.00194770683281294	0.00239524462561964	-0.298396451137914	-0.000447537792806694	Higher in Low / Lower in High
ZSCAN5	3.24748315177716e-05	4.00005316496739e-05	-0.300696298405064	-7.52570013190232e-06	Higher in Low / Lower in High
ZFHX2	9.68277313005799e-06	1.19296584899741e-05	-0.301057740155637	-2.24688535991612e-06	Higher in Low / Lower in High
NFE4	0.000131057350136694	0.000161623717151412	-0.302440443734875	-3.05663670147177e-05	Higher in Low / Lower in High
ZNF354C	0.00472227495305931	0.00582549909053464	-0.302899605417007	-0.00110322413747533	Higher in Low / Lower in High
POU2F1	0.000409833847420195	0.000505755910186036	-0.303402068443563	-9.5922062765841e-05	Higher in Low / Lower in High
NANOGP8	1.27983951258834e-05	1.58315900220189e-05	-0.306841085334541	-3.03319489613545e-06	Higher in Low / Lower in High
ZNF610	0.000499013260414377	0.000617579133692074	-0.307545800012058	-0.000118565873277696	Higher in Low / Lower in High
RFX5	0.00118001191037358	0.00146062507267005	-0.307784455888171	-0.000280613162296474	Higher in Low / Lower in High
ZNF619	0.00039480813274293	0.000488817292105603	-0.308143543186739	-9.40091593626732e-05	Higher in Low / Lower in High
ASCL2	9.39452086805261e-05	0.000116620392133816	-0.311928290886637	-2.26751834532895e-05	Higher in Low / Lower in High
RUNX3	0.000384723091024812	0.000477928084884648	-0.312973052647186	-9.32049938598364e-05	Higher in Low / Lower in High
DBP	0.000256297089697669	0.00031925733367596	-0.316902552873906	-6.29602439782908e-05	Higher in Low / Lower in High
NOBOX	1.58661339481011e-05	1.97753765945068e-05	-0.317752737631447	-3.9092426464057e-06	Higher in Low / Lower in High
FOXO4	0.000644922645485823	0.000804460705672886	-0.318895780575979	-0.000159538060187063	Higher in Low / Lower in High
ZHX1	3.76595988460778e-05	4.7012159696906e-05	-0.320015563775391	-9.35256085082817e-06	Higher in Low / Lower in High
MEIS2	0.000332451258693014	0.000415453581130687	-0.321544366275552	-8.3002322437673e-05	Higher in Low / Lower in High
ZNF778	0.000647087716094182	0.000809489236633241	-0.323050562878811	-0.000162401520539059	Higher in Low / Lower in High
TBX22	7.98272083842339e-06	1.00066670853608e-05	-0.326005416281141	-2.0239462469374e-06	Higher in Low / Lower in High
PKNOX1	0.000156123750249203	0.000196081970615928	-0.328766676818445	-3.99582203667255e-05	Higher in Low / Lower in High
ZNF653	3.50756381612003e-05	4.41099830894202e-05	-0.330635012648332	-9.03434492821992e-06	Higher in Low / Lower in High
HMX3	2.66641013454092e-05	3.35516395857658e-05	-0.33148345239957	-6.88753824035661e-06	Higher in Low / Lower in High
TGIF2	0.000722717653399679	0.000910456197765391	-0.333157434762269	-0.000187738544365712	Higher in Low / Lower in High
NEUROD2	1.1516208580149e-05	1.45269310304684e-05	-0.335061529918344	-3.0107224503194e-06	Higher in Low / Lower in High
YY1	0.00226333193569266	0.0028584887550589	-0.336804418763721	-0.000595156819366236	Higher in Low / Lower in High
ZNF418	0.000195365391444541	0.000246985644501157	-0.338252116780769	-5.16202530566156e-05	Higher in Low / Lower in High
PITX1	0.000245469919840754	0.000310882008604648	-0.340820757734483	-6.54120887638939e-05	Higher in Low / Lower in High
CENPB	0.000119070649744677	0.000150859970598245	-0.341391953858008	-3.17893208535678e-05	Higher in Low / Lower in High
ZNF296	0.000277529269512569	0.00035164400805862	-0.341475591987716	-7.41147385460512e-05	Higher in Low / Lower in High
NHLH1	0.00039153324179669	0.000497447423854211	-0.345409174304942	-0.000105914182057522	Higher in Low / Lower in High
TGIF2LY	2.41669098115769e-05	3.07082351607336e-05	-0.345591320107103	-6.5413253491567e-06	Higher in Low / Lower in High
PURA	0.00100586785074807	0.00128573790652053	-0.354155774028022	-0.000279870055772466	Higher in Low / Lower in High
EGR4	0.000467888856204833	0.000598080806977054	-0.354174485498952	-0.000130191950772221	Higher in Low / Lower in High
ZNF479	0.000113075623531409	0.00014454080102753	-0.354188565503157	-3.14651774961202e-05	Higher in Low / Lower in High
ZKSCAN3	0.000298249389156068	0.000381302634534005	-0.354417210605869	-8.30532453779363e-05	Higher in Low / Lower in High
ZBTB42	0.000340289857104808	0.000436554443663469	-0.359397343193624	-9.62645865586614e-05	Higher in Low / Lower in High
ZNF331	0.00108900437137863	0.00139756586146832	-0.359906498443403	-0.000308561490089687	Higher in Low / Lower in High
ZNF85	0.000304498594227649	0.000390951720678747	-0.360554785104497	-8.64531264510976e-05	Higher in Low / Lower in High
ZNF621	0.000863892291597405	0.00110939855140704	-0.360854353511813	-0.000245506259809632	Higher in Low / Lower in High
SHOX	1.31714865951035e-05	1.69600192745841e-05	-0.364717178738322	-3.78853267948061e-06	Higher in Low / Lower in High
TFEB	0.000351839398923862	0.000453344185369404	-0.36568964447372	-0.000101504786445542	Higher in Low / Lower in High
ZNF341	0.00502204772639442	0.00647349339337362	-0.366268721063924	-0.0014514456669792	Higher in Low / Lower in High
TCF12	0.00324438743029006	0.00418527369523542	-0.367375850596105	-0.000940886264945363	Higher in Low / Lower in High
CREBZF	8.28317548500465e-05	0.000106944095327675	-0.368600578302252	-2.4112340477629e-05	Higher in Low / Lower in High
ZNF430	0.000337873519001326	0.000436289193020491	-0.368801358945581	-9.84156740191652e-05	Higher in Low / Lower in High
RHOXF2B	2.52833957326577e-05	3.28123219210213e-05	-0.37604613829035	-7.52892618836358e-06	Higher in Low / Lower in High
ZNF431	0.000616423531890436	0.000800208860712993	-0.376454612376805	-0.000183785328822557	Higher in Low / Lower in High
REST	0.00206560486806041	0.00268747781972673	-0.379688525953289	-0.000621872951666318	Higher in Low / Lower in High
ZNF557	0.0020124462865495	0.00261855129542349	-0.379818572458708	-0.00060610500887399	Higher in Low / Lower in High
ZNF335	0.000813205011820896	0.00105867748389634	-0.380572099978346	-0.00024547247207544	Higher in Low / Lower in High
TIGD1	2.18063157022035e-05	2.8391555409608e-05	-0.380714314397116	-6.58523970740442e-06	Higher in Low / Lower in High
BHLHE22	1.17139501061697e-05	1.52532014181319e-05	-0.380881562161877	-3.53925131196221e-06	Higher in Low / Lower in High
ZNF33A	0.000301072759458765	0.000392168773244619	-0.38136237161485	-9.10960137858546e-05	Higher in Low / Lower in High
FOXD4L6	1.03684570665856e-05	1.35069994993667e-05	-0.381502768660291	-3.13854243278114e-06	Higher in Low / Lower in High
KLF11	0.000848096679023282	0.00110520113828073	-0.38200827385791	-0.000257104459257444	Higher in Low / Lower in High
ZNF439	0.000188321596242408	0.000245686312228059	-0.383618851035446	-5.73647159856511e-05	Higher in Low / Lower in High
PLAGL2	0.00054564545302343	0.00071415503082378	-0.388273402378825	-0.00016850957780035	Higher in Low / Lower in High
HIC2	0.000245482296573192	0.000322564539951544	-0.393968723369531	-7.70822433783519e-05	Higher in Low / Lower in High
GATA5	6.02008253601555e-05	7.91077449055937e-05	-0.394035106756587	-1.89069195454382e-05	Higher in Low / Lower in High
RBPJ	0.00137193569835351	0.00180311564350332	-0.394279037373952	-0.000431179945149815	Higher in Low / Lower in High
ZNF789	0.000508665955531551	0.000668539651511903	-0.394294522795996	-0.000159873695980353	Higher in Low / Lower in High
HSFX1	7.93399017857198e-06	1.04290955023776e-05	-0.394491173802544	-2.4951053238056e-06	Higher in Low / Lower in High
ZNF189	0.000771789943934859	0.00101611449862598	-0.396782781771894	-0.000244324554691123	Higher in Low / Lower in High
ETV2	0.000617193207647982	0.000812667783369423	-0.396943461528087	-0.000195474575721441	Higher in Low / Lower in High
HIVEP2	0.000295324315560004	0.000389945041006996	-0.400970539994268	-9.46207254469918e-05	Higher in Low / Lower in High
MYF6	6.34142925563011e-05	8.38014201593023e-05	-0.402166102464998	-2.03871276030012e-05	Higher in Low / Lower in High
TBX19	9.68893520974194e-05	0.000128268332991721	-0.404754645383565	-3.1378980894302e-05	Higher in Low / Lower in High
BARHL2	3.03691196700345e-05	4.02220212627721e-05	-0.405379330253014	-9.8529015927376e-06	Higher in Low / Lower in High
RREB1	0.00110052354397	0.00145877218502373	-0.406564554677481	-0.000358248641053737	Higher in Low / Lower in High
ZNF285	3.95213974891339e-05	5.2521767530517e-05	-0.410280602949476	-1.30003700413831e-05	Higher in Low / Lower in High
ZNF783	0.00173105564891822	0.00230184861619789	-0.411140831046666	-0.000570792967279667	Higher in Low / Lower in High
NRL	8.47643347138456e-05	0.000112739822718817	-0.411467509795561	-2.79754880049713e-05	Higher in Low / Lower in High
REL	0.000438010355559642	0.000583997237883855	-0.414996484491413	-0.000145986882324213	Higher in Low / Lower in High
ZNF587	0.000526449822150549	0.000702271794059034	-0.415733394247409	-0.000175821971908485	Higher in Low / Lower in High
TOPORS	7.11245246833312e-05	9.49525710588447e-05	-0.416859450068657	-2.38280463755134e-05	Higher in Low / Lower in High
PPARD	0.000494948003803662	0.000660913991267536	-0.417185491650559	-0.000165965987463874	Higher in Low / Lower in High
HMX1	3.04282458246265e-05	4.06697113367032e-05	-0.418542391502448	-1.02414655120767e-05	Higher in Low / Lower in High
ATF5	0.000460023870460968	0.000615226932086296	-0.419409856778662	-0.000155203061625328	Higher in Low / Lower in High
ATOH1	0.000270989034679335	0.000363001872951062	-0.421742381609449	-9.20128382717277e-05	Higher in Low / Lower in High
ZNF749	0.000328749399131714	0.000441128701799331	-0.424211262319448	-0.000112379302667616	Higher in Low / Lower in High
SRF	0.0010342933820229	0.00139186077593846	-0.428369402979799	-0.000357567393915559	Higher in Low / Lower in High
ZNF121	0.00235080015894223	0.00316778981588292	-0.430324698391455	-0.000816989656940686	Higher in Low / Lower in High
KLF1	0.00148215032808383	0.00200036666879062	-0.432572664793961	-0.00051821634070679	Higher in Low / Lower in High
ZNF224	0.00023092427033802	0.000311752597802494	-0.432981610394746	-8.0828327464474e-05	Higher in Low / Lower in High
ZNF157	5.8787409845709e-05	7.93880426361468e-05	-0.433413874714873	-2.06006327904378e-05	Higher in Low / Lower in High
TP53	0.000529426994902966	0.000715042997972747	-0.43359816978231	-0.000185616003069781	Higher in Low / Lower in High
ELF5	0.000574970045337331	0.000776926515029929	-0.434291286904249	-0.000201956469692598	Higher in Low / Lower in High
TBR1	3.83671093458001e-05	5.1871507195962e-05	-0.435071237265893	-1.35043978501619e-05	Higher in Low / Lower in High
GFI1B	6.74785920591595e-05	9.13638054159239e-05	-0.437192310947581	-2.38852133567644e-05	Higher in Low / Lower in High
ZBTB7A	0.00332994035108688	0.00451012979275421	-0.437672606030012	-0.00118018944166733	Higher in Low / Lower in High
IRF1	0.00070983639647377	0.000961631950341352	-0.437998227654141	-0.000251795553867583	Higher in Low / Lower in High
NR4A1	0.000338507876891401	0.000459444878611202	-0.44070226906982	-0.000120937001719801	Higher in Low / Lower in High
ZNF573	0.000244873629191219	0.000332742811901618	-0.442369928705302	-8.78691827103988e-05	Higher in Low / Lower in High
RFX7	0.000123368337354829	0.000167891155058516	-0.44455374481891	-4.45228177036872e-05	Higher in Low / Lower in High
TAL1	0.000229423393385734	0.000312639152377869	-0.44648578893825	-8.32157589921351e-05	Higher in Low / Lower in High
ZEB1	0.00206446508672811	0.00282251436950713	-0.451212886519294	-0.000758049282779019	Higher in Low / Lower in High
CRX	5.21001408813457e-05	7.12316048619091e-05	-0.451229477504521	-1.91314639805635e-05	Higher in Low / Lower in High
ZNF614	0.000104846910575315	0.000143721627463767	-0.454992453502381	-3.88747168884521e-05	Higher in Low / Lower in High
ZSCAN29	0.000164156161349804	0.000225321625579853	-0.456916646185842	-6.11654642300495e-05	Higher in Low / Lower in High
CEBPG	0.000273054817168192	0.000374954316510349	-0.457524079677282	-0.000101899499342157	Higher in Low / Lower in High
ZNF740	0.00229418241810167	0.00315052434225125	-0.457611830047607	-0.000856341924149579	Higher in Low / Lower in High
FOXD4L4	1.04784078418371e-05	1.44066115999201e-05	-0.459307781960338	-3.928203758083e-06	Higher in Low / Lower in High
GSX2	2.46567039732623e-05	3.39124103188988e-05	-0.459831772453079	-9.25570634563646e-06	Higher in Low / Lower in High
ZNF521	6.13021507507419e-05	8.44205670837974e-05	-0.461656185029319	-2.31184163330555e-05	Higher in Low / Lower in High
NEUROG3	9.87782695637212e-06	1.36118858559565e-05	-0.46259735165952	-3.73405889958441e-06	Higher in Low / Lower in High
ZKSCAN1	0.000229894063981136	0.00031762319381931	-0.466346877826523	-8.77291298381741e-05	Higher in Low / Lower in High
MESP2	2.1899485152947e-05	3.02714075386531e-05	-0.467056983103691	-8.37192238570616e-06	Higher in Low / Lower in High
STAT1	0.000255945033523811	0.000355094379708255	-0.472368356874115	-9.91493461844444e-05	Higher in Low / Lower in High
TCF3	0.00258853704491734	0.00359678369401255	-0.474570419659641	-0.00100824664909522	Higher in Low / Lower in High
ZNF18	0.000466712176374649	0.000648686823560739	-0.474988940425561	-0.00018197464718609	Higher in Low / Lower in High
STAT3	0.00105738247875251	0.00147033298743538	-0.475645555993069	-0.000412950508682871	Higher in Low / Lower in High
ZNF423	1.39467586710304e-05	1.93935909316144e-05	-0.475647185296377	-5.44683226058402e-06	Higher in Low / Lower in High
ZNF718	0.000306023443421922	0.000426508807195502	-0.478933222469252	-0.00012048536377358	Higher in Low / Lower in High
NR3C2	3.53553426583249e-05	4.92822485800896e-05	-0.479138687876562	-1.39269059217647e-05	Higher in Low / Lower in High
ZSCAN1	0.000119668993396149	0.000167093653310905	-0.481607200656839	-4.74246599147562e-05	Higher in Low / Lower in High
IKZF5	0.000130618888965035	0.00018282056511928	-0.485064508074338	-5.22016761542449e-05	Higher in Low / Lower in High
STAT5B	0.000314253550150303	0.000440162703593226	-0.486107731885977	-0.000125909153442923	Higher in Low / Lower in High
RHOXF2	2.32896506726062e-05	3.26295754680524e-05	-0.486489443656638	-9.33992479544615e-06	Higher in Low / Lower in High
MYCN	0.00017982831386671	0.000252218432452748	-0.488053293040226	-7.23901185860377e-05	Higher in Low / Lower in High
ZNF552	0.000319230460500162	0.0004483325017783	-0.489970642977729	-0.000129102041278139	Higher in Low / Lower in High
FOXP3	7.22883720214876e-05	0.00010165945703403	-0.491908348247832	-2.93710850125428e-05	Higher in Low / Lower in High
EGR1	0.00305701864525284	0.00429995620062081	-0.492196599465003	-0.00124293755536798	Higher in Low / Lower in High
ZNF100	0.00229929652620647	0.00323794045662147	-0.493883903971255	-0.000938643930414995	Higher in Low / Lower in High
PGR	0.000114765024215188	0.000161734954316487	-0.494948110791576	-4.69699301012992e-05	Higher in Low / Lower in High
GSX1	2.2050690504693e-05	3.10927368371892e-05	-0.495751874510423	-9.04204633249613e-06	Higher in Low / Lower in High
POU3F2	0.000134960287675952	0.000191043329477138	-0.501364617283926	-5.6083041801186e-05	Higher in Low / Lower in High
CREB3L2	0.000179273568967486	0.000254865459031444	-0.507572823348969	-7.55918900639583e-05	Higher in Low / Lower in High
PKNOX2	3.22933742490746e-05	4.59447982741231e-05	-0.50866201374707	-1.36514240250485e-05	Higher in Low / Lower in High
ZNF701	0.000296407859875916	0.000422592476965326	-0.511683234926421	-0.00012618461708941	Higher in Low / Lower in High
THRB	0.00133109507579622	0.00189840396069635	-0.512173361246821	-0.000567308884900128	Higher in Low / Lower in High
FOXD4L5	1.01136480964146e-05	1.44272223080745e-05	-0.512485811629956	-4.31357421165994e-06	Higher in Low / Lower in High
NFATC2	0.000328326236532834	0.000468374164179787	-0.51253132645566	-0.000140047927646953	Higher in Low / Lower in High
ZNF571	0.0024351660618424	0.00348411458326819	-0.516771895587091	-0.00104894852142578	Higher in Low / Lower in High
MYOG	0.000199595884192859	0.000285969800114055	-0.518780609096068	-8.63739159211959e-05	Higher in Low / Lower in High
TGIF2LX	2.81871767646241e-05	4.04242911264173e-05	-0.520181941269156	-1.22371143617932e-05	Higher in Low / Lower in High
ZNF561	0.000522766592642883	0.000750085153877348	-0.520887355341826	-0.000227318561234466	Higher in Low / Lower in High
ZNF664	8.96378482343362e-05	0.000129091979410882	-0.526218953385106	-3.94541311765461e-05	Higher in Low / Lower in High
MAFB	0.000121278663906537	0.000175153430891257	-0.530293116978234	-5.38747669847196e-05	Higher in Low / Lower in High
GSC2	3.27958154777624e-05	4.74014246652099e-05	-0.531417316449334	-1.46056091874475e-05	Higher in Low / Lower in High
TAL2	6.3222246585201e-05	9.13917935657883e-05	-0.531631620464079	-2.81695469805874e-05	Higher in Low / Lower in High
ZBTB37	0.000625764639351089	0.000905696232491756	-0.533407047808014	-0.000279931593140668	Higher in Low / Lower in High
ZNF597	0.000356514626825263	0.000516975945380073	-0.536135760919039	-0.00016046131855481	Higher in Low / Lower in High
ZNF181	0.000640938359378638	0.000930215587858994	-0.53737942969559	-0.000289277228480357	Higher in Low / Lower in High
FOXR1	5.42759678163104e-05	7.88039944604529e-05	-0.537954385988297	-2.45280266441425e-05	Higher in Low / Lower in High
ZFP57	0.000359215905893454	0.00052155077773991	-0.537956360858222	-0.000162334871846456	Higher in Low / Lower in High
STAT4	0.000324722897192292	0.000472049973184314	-0.539730341745221	-0.000147327075992021	Higher in Low / Lower in High
